date,n_users,unadj_prev,adj_prev,adj_prev_ci_low,adj_prev_ci_high
2020-12-15,42598,0.00561690923437024,0.00616411204614107,0.00522691578444267,0.00738428477144039
2020-12-16,42377,0.00556232299603062,0.00615465623146281,0.00520832919791554,0.00739204403975615
2020-12-17,42188,0.00543301461567386,0.00601596266226695,0.0050684982587682,0.00725016446985014
2020-12-18,42800,0.00546041933377715,0.00608521688671119,0.0051447897952789,0.00729331282557809
2020-12-19,42937,0.00547582696136327,0.00602473017813616,0.00509393950530523,0.00720939517405313
2020-12-20,43037,0.00545188266906013,0.00587638817263756,0.004977432019298,0.00703550282761887
2020-12-21,42748,0.00530149883005198,0.00575007152932867,0.00486139738887381,0.00689483298456511
2020-12-22,43380,0.00533877785987984,0.00589189376799742,0.0049901865834396,0.00703166289983478
2020-12-23,43443,0.00526638322790973,0.00582365941791557,0.00492142266549874,0.00696081623054131
2020-12-24,42956,0.0052747450941967,0.00583700561041783,0.00492348764736684,0.00698680021420633
2020-12-25,42239,0.00507076787814059,0.0055356618594947,0.00464018577165139,0.00669574322783558
2020-12-26,42018,0.00513244019194336,0.00561118048469535,0.00470006866946776,0.00679305132064219
2020-12-27,41758,0.00516232634994986,0.00557316675970527,0.00466645158954495,0.00675613903350882
2020-12-28,41528,0.00526079855719002,0.00563106895744911,0.00472451201898496,0.0068074775337777
2020-12-29,40559,0.00525192558468138,0.00559124024206935,0.00467622620914988,0.00680173748145471
2020-12-30,40241,0.00529014801864637,0.00561793733314139,0.00469145236942071,0.00685508699136484
2020-12-31,40928,0.00527505355002741,0.00558554742791759,0.00468020644701328,0.00681565491638429
2021-01-01,40978,0.00513528739022019,0.00551464683604617,0.00460505051500156,0.00675060193884454
2021-01-02,40920,0.00509743514200849,0.00541538889078249,0.00452196136622327,0.00662653591098721
2021-01-03,40774,0.00503943093932132,0.00531844514069312,0.00443063020699822,0.00652488784958192
2021-01-04,40766,0.00496324785469715,0.00520832314555917,0.00432982275655554,0.00643325350710746
2021-01-05,40626,0.00491357289404768,0.00507469835931692,0.00422026623462511,0.00626551890387141
2021-01-06,40502,0.0048678119343863,0.00503677826948459,0.00418023580006762,0.00620498499609638
2021-01-07,39929,0.00481984582816472,0.00492857290594052,0.00408007419372681,0.00608210005914336
2021-01-08,39685,0.00473609967457108,0.00481267859331794,0.00396867174811228,0.00595986585878121
2021-01-09,39487,0.00483075566158777,0.00494293915844147,0.00408892286397019,0.00612433762136276
2021-01-10,39332,0.0046625844636321,0.00480286494525707,0.00395658123980705,0.0059853322040385
2021-01-11,39286,0.00470479747062226,0.00483024442962528,0.0039825667865818,0.00599975424227573
2021-01-12,39168,0.00472515410081889,0.00496891152883516,0.00408472175460962,0.00617064731924214
2021-01-13,38992,0.00464107222313642,0.00494793392747806,0.00405399427100578,0.00616750364788168
2021-01-14,38849,0.00445702201087151,0.00480534692835224,0.00391991206645744,0.00601169387662796
2021-01-15,38609,0.00439327337122468,0.00468125680330142,0.00381477539172275,0.00588167768124986
2021-01-16,38448,0.00426348715682041,0.00460321847227043,0.00373374855351491,0.00580191900354553
2021-01-17,38185,0.00420104897381828,0.00447824188344903,0.00362176864412306,0.00567158072239702
